CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0.5,Child6.12,Child13.18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,PoundsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire,Renewal
2190,48,70,4,S,F,S,3,Y,100,35,35,55000,M,7,E,0,4,0.01,0.0,2,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,18,No
30488,37,100,14,S,F,S,2,Y,100,100,45,58000,W,4,O,0,6,19.0,1.58,1,120,A,0,1,0,0,0,1,0,0,0,N,0,120,120,107,No
8937,78,100,14,S,F,M,2,N,45,35,45,90000,R,4,A,0,5,97.0,0.76,5,49,A,0,2,0,0,1,1,0,0,0,N,0,110,110,81,No
22300,41,100,6,S,F,M,4,Y,45,100,100,45000,W,5,E,0,3,110.0,0.87,7,37,A,0,2,0,0,0,2,0,0,0,N,0,167,37,11,No
26244,34,100,3,S,F,M,3,Y,100,55,65,177000,W,5,E,1,6,18.97,0.53,1,65,1,0,0,0,1,0,1,0,0,0,N,0,66,66,30,No
30717,77,100,14,S,M,M,2,N,35,0,35,75000,R,3,O,0,7,77.0,1.6,4,106,A,0,2,0,0,0,2,0,0,0,N,0,117,106,92,No
3445,62,100,9,S,M,M,2,U,25,15,25,122000,B,5,O,2,7,162.85,0.6,8,107,M,0,1,1,1,0,3,0,0,0,N,0,198,107,59,No
1520,47,60,3,S,M,S,1,U,25,25,35,20000,U,2,E,0,4,44.0,1.83,1,40,A,0,1,0,0,0,1,0,0,0,N,0,40,40,13,No
38112,53,100,11,S,F,M,3,Y,0,0,45,143000,M,4,E,0,4,0.0,0.0,1,29,A,0,1,0,0,0,1,0,0,0,N,0,29,29,15,No
24812,46,100,5,S,F,M,5,Y,0,100,100,259000,W,9,A,1,1,87.93,1.42,6,15,A,0,3,0,1,1,4,0,0,0,N,0,33,33,20,No
14016,53,100,14,S,F,M,4,Y,45,65,100,54000,U,4,E,3,2,118.97,0.53,7,18,A,1,0,0,2,0,3,0,0,0,N,0,114,114,78,No
2067,54,70,8,S,F,S,1,U,0,0,0,62500,U,3,O,0,9,55.94,1.17,2,65,A,0,2,0,0,0,2,0,0,0,N,0,65,65,41,No
13429,79,100,3,M,F,S,2,Y,100,45,35,61000,R,5,A,12,0,496.31,1.12,34,4,A,2,5,1,3,1,8,2,0,0,N,0,137,83,12,No
24949,36,100,10,S,M,M,3,Y,100,100,100,112500,B,9,O,1,8,47.97,0.64,3,93,1,0,0,0,2,0,3,0,0,0,N,0,94,94,57,No
15175,71,100,6,S,M,M,3,N,25,0,15,34000,W,3,A,7,0,127.0,0.68,10,0,A,0,4,0,0,3,1,0,0,0,Y,2,66,28,15,No
38277,51,100,8,S,M,M,4,Y,55,75,100,196000,W,7,E,0,2,44.0,1.36,2,20,S,0,2,0,0,0,1,0,1,0,N,0,27,20,10,Yes
37504,57,100,14,S,F,M,4,Y,45,45,100,94000,M,4,E,0,5,0.0,0.88,0,27,A,0,1,0,0,0,1,0,0,0,N,0,37,27,12,No
28792,39,100,14,S,F,M,5,Y,65,100,100,92000,M,4,O,0,3,70.0,1.33,4,54,A,0,3,0,0,0,3,0,0,0,N,0,155,110,86,Yes
8581,49,100,9,S,F,M,2,Y,45,75,45,143000,W,6,E,0,4,20.0,0.56,1,41,1,0,0,0,1,0,1,0,0,0,N,0,42,42,5,No
11044,49,100,8,S,F,M,4,Y,100,65,45,77000,W,3,B,1,13,64.93,0.75,4,125,1,1,1,0,2,0,3,0,1,0,N,0,214,126,102,No
42071,63,0,14,M,F,S,3,Y,100,0,100,5000,W,9,E,0,0,0.0,0.42,0,16,A,0,1,0,0,0,1,0,0,0,N,0,16,16,3,No
35264,49,100,10,S,F,M,5,Y,100,100,100,161000,W,3,E,0,7,56.0,1.17,1,61,A,0,1,0,0,0,1,0,0,0,N,0,61,61,13,No
21177,31,100,4,S,F,M,4,Y,55,65,35,416000,W,9,O,1,10,54.01,1.04,4,77,1,0,0,0,3,0,3,0,0,0,Y,1,95,95,70,No
733,32,20,1,M,F,S,1,U,0,15,25,39000,U,3,E,0,1,47.0,1.45,2,23,A,0,2,0,0,0,2,0,0,0,N,0,33,33,19,No
403,28,20,1,M,F,M,3,Y,100,100,65,86000,M,5,E,0,1,12.0,0.18,2,42,0,1,2,0,0,0,2,0,2,0,N,0,42,42,29,No
37053,43,100,2,S,F,M,6,Y,100,100,100,5000,H,2,B,0,3,122.0,0.52,1,106,F,0,1,0,0,0,2,0,1,0,N,0,135,106,80,No
987,62,40,1,M,F,S,2,U,15,0,35,25000,M,3,E,0,5,25.0,0.78,2,49,A,0,2,0,0,0,2,0,0,0,N,0,49,49,37,No
36066,49,100,1,S,M,S,1,N,45,65,45,16000,W,4,E,0,5,22.0,0.92,1,50,2,0,0,0,1,0,1,0,0,0,N,0,52,52,27,No
1488,37,60,1,M,F,S,1,U,15,15,15,31000,U,2,E,0,6,126.0,1.26,2,61,A,0,2,0,0,0,1,0,1,0,N,0,63,61,15,No
4083,74,100,6,S,F,S,6,Y,45,100,100,30000,B,7,E,1,4,35.97,0.53,2,58,A,0,1,0,0,0,1,0,0,0,N,0,228,58,21,No
26641,37,100,1,S,F,S,1,U,45,65,25,6000,W,6,A,1,2,6.0,0.26,2,4,A,0,2,0,0,1,1,0,0,0,N,0,29,29,15,No
28732,46,100,1,S,F,M,4,Y,100,100,100,111000,U,4,A,0,1,36.0,0.58,2,7,A,0,2,0,0,1,1,0,0,0,N,0,156,84,60,No
10981,64,100,10,S,F,M,4,Y,35,100,35,165000,M,7,B,3,0,249.91,1.59,20,6,S,0,2,0,3,0,4,0,1,0,Y,9,125,125,100,Yes
20505,27,100,1,M,F,S,1,N,45,0,25,13000,U,8,E,0,5,0.0,0.0,1,35,A,0,1,0,0,0,1,0,0,0,N,0,35,35,23,Yes
17627,45,100,14,S,F,M,2,N,25,55,45,79000,M,3,O,0,8,33.0,0.92,1,109,A,0,1,0,0,0,1,0,0,0,N,0,109,109,73,No
32764,33,100,2,S,M,M,3,Y,100,35,25,63000,M,3,O,0,6,0.0,0.92,0,88,A,0,1,0,0,0,1,0,0,0,N,0,88,88,73,No
11985,62,100,14,S,F,M,6,N,45,35,45,152000,W,4,C,6,11,227.12,0.94,13,118,A,3,4,1,3,0,8,3,0,0,N,0,262,126,102,No
35780,73,100,14,S,F,M,3,N,35,0,35,96000,R,4,E,0,4,20.0,0.56,1,53,1,0,0,0,1,0,1,0,0,0,N,0,56,56,18,No
21980,40,100,1,S,F,M,5,Y,100,100,100,118000,M,5,O,2,6,55.97,0.85,3,68,1,0,0,0,2,0,3,0,0,0,N,0,186,96,59,No
25049,41,100,1,M,F,M,4,Y,45,65,75,66000,H,5,O,1,9,20.0,0.56,1,96,8,0,0,0,1,0,1,0,0,0,N,0,102,102,62,No
31004,34,100,10,S,F,M,6,Y,100,100,100,20000,M,2,O,0,8,0.0,0.92,0,105,1,0,0,0,1,0,2,0,0,0,N,0,111,111,95,No
27209,74,100,9,S,F,M,2,N,25,0,35,44000,H,3,A,0,5,196.88,0.66,11,26,A,0,3,0,0,2,2,0,0,0,N,0,68,68,44,No
32146,23,100,2,S,F,S,4,N,0,25,35,67000,W,1,C,0,7,98.0,1.81,2,97,A,1,2,0,0,0,2,1,0,0,N,0,100,100,76,No
11336,51,100,14,S,M,S,2,Y,65,45,65,54000,R,2,O,4,8,105.41,0.55,7,105,M,0,3,0,0,0,3,0,0,0,N,0,106,105,58,No
38350,31,100,5,S,F,S,3,Y,45,35,25,42000,U,7,E,0,5,6.0,0.25,1,25,A,0,1,0,0,0,1,0,0,0,N,0,26,25,13,No
24593,42,100,1,S,F,M,3,Y,35,65,45,145000,U,9,A,0,0,95.0,0.97,4,17,L,0,0,1,1,1,1,0,0,0,N,0,105,86,42,No
34897,48,100,9,S,F,M,5,Y,0,100,0,87500,H,5,O,0,6,22.0,1.47,1,63,A,0,1,0,0,0,1,0,0,0,N,0,63,63,49,No
33343,63,100,10,S,F,M,2,Y,45,35,100,23000,W,3,O,0,8,22.0,0.92,1,76,2,0,0,0,1,0,1,0,0,0,N,0,78,78,53,No
3509,76,100,14,S,F,S,1,Y,0,100,35,45000,R,6,E,1,4,57.97,0.57,4,51,1,0,0,0,3,0,3,0,0,0,N,0,140,140,115,No
4070,59,100,14,S,F,S,3,Y,45,65,100,90000,W,6,C,3,8,195.04,0.61,12,107,1,1,0,1,2,0,3,1,0,0,N,0,277,108,71,No
3419,67,100,13,S,F,M,3,Y,45,45,45,59000,M,3,E,1,2,18.0,0.35,2,23,A,1,2,0,0,0,3,0,0,0,N,0,23,23,10,No
39275,72,0,14,S,F,S,2,N,25,0,35,81000,R,6,E,2,4,130.86,0.31,7,46,1,1,1,0,2,0,3,1,0,0,N,0,276,47,10,Yes
5545,56,100,14,S,F,M,3,N,0,45,45,113000,W,6,E,2,5,38.0,0.53,2,50,L,0,1,0,1,0,2,0,0,0,N,0,51,50,15,No
25499,40,100,8,S,F,M,3,Y,100,55,45,138000,W,6,A,2,2,110.0,0.68,9,23,A,0,2,0,5,1,6,0,0,0,N,0,65,65,29,No
905,65,40,6,M,M,S,1,U,0,15,35,44000,W,3,A,1,1,116.0,0.77,6,21,A,0,2,0,0,1,1,0,0,0,N,0,66,30,5,No
9655,56,100,8,S,F,M,5,Y,100,85,0,500000,W,9,A,2,2,278.0,0.72,26,4,F,0,6,0,0,5,1,0,0,0,Y,14,78,49,25,No
2058,32,70,1,S,F,S,2,Y,100,0,0,137500,U,6,B,0,0,0.0,0.0,1,54,F,0,1,0,0,0,1,0,1,0,N,0,54,54,41,No
12962,49,100,14,S,F,M,6,Y,65,100,100,294000,M,9,E,0,3,139.78,1.27,6,27,A,0,4,0,1,0,6,0,0,0,N,0,181,110,97,Yes
2895,65,100,14,S,F,M,4,N,45,55,45,56000,M,3,E,5,0,87.0,0.42,5,18,A,0,1,0,1,0,2,0,0,0,N,0,278,18,6,Yes
14944,52,100,8,S,F,M,2,N,25,25,45,108000,W,4,O,1,6,18.97,0.53,1,75,3,0,0,0,1,0,1,0,0,0,N,0,78,78,41,No
30202,68,100,14,S,F,M,2,N,0,0,35,152000,W,5,O,0,15,4.75,0.79,1,124,A,0,1,0,0,0,1,0,0,0,N,0,124,124,118,No
35131,65,100,2,M,F,S,1,U,25,0,35,14000,R,1,E,0,3,207.82,1.57,4,60,A,0,4,0,0,0,4,0,0,0,N,0,62,62,14,No
19419,36,100,8,S,F,M,2,N,0,25,45,99000,M,4,O,0,3,0.0,0.0,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,48,No
28062,46,100,3,S,F,M,4,Y,65,100,100,150000,M,6,O,0,3,22.0,0.96,1,52,A,0,2,0,0,0,3,0,0,0,N,0,95,95,70,No
1775,31,70,1,S,F,U,2,U,0,0,0,62500,B,9,B,2,6,89.5,1.15,5,114,A,1,1,0,2,0,3,0,1,0,N,0,126,126,101,No
35948,62,100,14,S,F,M,3,N,45,45,45,141000,W,4,O,0,4,0.0,0.42,0,54,A,0,1,0,0,0,1,0,0,0,N,0,54,54,40,No
26301,37,100,7,S,F,M,3,Y,100,100,75,96000,H,4,E,1,5,34.0,0.54,3,30,A,0,2,0,1,0,3,0,0,0,N,0,63,63,27,No
19991,74,100,14,S,F,M,2,N,0,0,35,82000,R,4,E,0,5,14.0,1.17,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,35,No
19486,56,100,14,S,M,M,3,N,45,55,45,46000,H,2,O,0,3,11.99,0.67,2,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,40,No
23873,45,100,10,S,F,M,2,N,15,35,45,151000,W,9,O,1,13,19.0,0.79,1,117,7,0,0,0,1,0,1,0,0,0,N,0,122,122,94,No
5355,64,100,14,S,F,M,3,N,0,0,35,87000,W,4,A,4,2,253.99,0.81,19,6,A,0,2,0,4,1,5,0,0,0,Y,7,174,86,53,No
4766,58,100,14,S,F,M,3,N,45,45,45,99000,W,5,O,4,8,108.44,0.8,7,111,A,0,1,0,2,0,3,0,0,0,N,0,201,115,89,No
15534,52,100,12,S,F,M,4,Y,100,0,0,103000,B,5,O,0,9,44.95,1.0,2,97,2,0,1,0,1,0,2,0,0,0,N,0,149,149,119,No
4638,72,100,14,S,M,M,2,N,45,45,35,37000,R,1,E,0,3,121.76,1.17,6,60,A,0,4,0,0,0,3,1,0,0,N,0,60,60,12,No
2442,69,100,13,S,F,M,2,N,45,45,25,247000,H,8,A,1,0,170.0,0.86,21,11,A,0,5,0,0,1,4,0,0,0,Y,1,299,107,83,No
41053,48,0,2,S,F,M,2,Y,0,0,100,137500,U,7,O,0,8,27.0,1.12,2,85,A,0,2,0,0,0,2,0,0,0,N,0,85,85,73,No
19428,49,100,4,S,F,S,1,Y,100,0,0,30000,M,1,O,0,4,0.0,0.0,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,48,No
30913,48,100,14,S,F,M,3,Y,65,100,100,125000,W,4,O,0,10,108.0,1.33,2,93,A,0,2,0,0,0,2,0,0,0,N,0,111,111,67,Yes
2524,76,100,14,S,F,M,3,N,15,0,45,74000,H,7,E,0,3,263.97,1.37,15,40,A,0,2,0,0,0,2,0,0,0,N,0,162,45,19,No
15544,62,100,13,S,F,S,2,Y,35,0,35,177000,M,9,B,0,10,7.49,0.85,4,111,A,1,1,0,0,0,1,0,1,0,N,0,312,111,97,No
33479,46,100,14,S,M,S,3,Y,100,100,65,94000,R,3,B,0,8,22.0,0.61,1,75,F,0,0,0,1,0,1,0,1,0,N,0,77,77,52,No
11211,55,100,8,S,F,M,6,Y,65,0,100,139000,W,7,A,6,3,165.91,0.83,9,33,A,1,1,0,2,1,2,1,0,0,Y,1,288,120,81,No
19949,73,100,1,S,F,S,2,N,15,0,35,14000,W,2,E,0,0,0.0,0.64,0,24,A,0,2,0,0,0,2,0,0,0,N,0,36,36,23,No
22050,44,100,10,S,F,M,6,Y,100,100,100,183000,M,3,E,1,4,119.97,0.52,8,37,1,0,1,0,3,0,5,0,0,0,Y,2,118,118,106,No
143,43,20,1,M,F,S,1,Y,75,100,45,33000,U,5,O,0,7,0.0,0.92,0,111,A,0,1,0,0,0,1,0,0,0,N,0,111,111,97,No
24227,35,100,2,S,F,M,2,N,0,0,0,42500,W,3,O,0,7,25.0,0.76,2,108,M,0,1,0,1,0,2,0,0,0,N,0,111,111,97,No
21689,43,100,10,S,F,M,3,Y,100,65,100,49000,M,2,O,0,9,94.08,1.21,5,115,A,0,2,0,1,0,3,0,0,0,N,0,115,115,82,No
11532,50,100,14,S,F,M,5,N,45,65,45,74000,B,3,A,0,1,25.97,0.82,2,0,A,1,2,0,0,1,1,1,0,0,Y,1,300,28,11,Yes
17536,34,100,1,S,F,M,5,Y,100,100,65,76000,B,4,O,0,7,0.0,0.92,0,106,1,0,0,0,1,0,1,0,0,0,N,0,110,110,97,No
15001,53,100,14,S,F,M,2,N,25,0,45,5000,M,9,E,1,0,18.49,0.48,3,19,A,1,3,0,0,0,4,0,0,0,N,0,53,53,40,No
35990,45,100,5,S,F,M,4,Y,35,65,45,120000,M,5,O,0,3,0.0,0.56,0,53,A,0,1,0,0,0,1,0,0,0,N,0,53,53,37,No
32707,32,100,3,S,F,M,2,Y,45,35,15,159000,U,6,O,0,6,0.0,0.61,0,65,A,0,1,0,0,0,1,0,0,0,N,0,89,65,37,No
3139,55,100,14,S,F,M,6,Y,100,100,45,57000,B,5,E,4,0,80.88,0.42,6,12,A,1,0,0,3,0,3,0,0,0,N,0,78,78,42,No
34309,50,100,14,S,M,M,3,Y,65,100,100,124000,W,4,O,0,9,22.0,1.83,1,69,A,0,1,0,0,0,1,0,0,0,N,0,69,69,57,Yes
8886,56,100,14,S,F,M,3,Y,45,100,35,24000,W,2,O,3,8,54.0,0.56,3,93,L,0,0,0,1,0,1,0,0,0,N,0,286,92,57,No
40272,41,0,2,S,F,S,3,Y,100,100,0,30000,W,2,E,1,2,34.91,0.04,4,19,0,1,2,0,0,0,2,0,2,0,N,0,24,24,10,No
35988,24,100,14,S,F,M,6,Y,100,100,100,157000,W,7,E,0,4,200.0,1.82,3,48,A,0,3,0,0,0,3,0,0,0,N,0,48,48,11,Yes
12438,50,100,4,S,F,M,2,N,25,0,35,33000,W,3,O,0,15,35.0,4.0,1,128,1,0,0,0,2,0,2,0,0,0,N,0,141,141,117,No
33955,36,100,6,M,F,S,2,Y,100,35,25,5000,M,3,B,0,0,99.9,1.39,2,20,S,0,2,0,0,0,1,0,2,0,N,0,73,48,43,No
10700,73,100,14,S,F,M,2,N,35,0,35,29000,W,4,A,1,1,31.97,0.49,4,3,A,0,3,0,0,1,2,0,0,0,N,0,36,36,22,No
23897,41,100,10,S,M,M,4,Y,65,100,100,193000,W,5,O,1,6,19.0,0.79,1,118,1,0,0,0,1,0,1,0,0,0,N,0,119,119,95,No
30939,73,100,9,S,F,S,2,N,0,0,15,37000,R,3,O,0,9,0.0,0.92,0,110,1,0,0,0,1,0,1,0,0,0,N,0,111,111,97,No
6456,62,100,11,S,F,M,3,N,45,55,35,22000,M,2,E,2,2,45.97,0.23,3,11,A,2,2,0,0,0,3,1,0,0,N,0,159,22,9,No
38144,23,100,1,S,F,M,5,Y,100,100,0,42500,W,8,E,0,5,0.0,0.0,1,29,A,0,1,0,0,0,1,0,0,0,N,0,29,29,14,No
24068,42,100,5,S,M,M,6,Y,45,100,100,163000,W,6,O,0,8,48.0,1.0,3,110,A,0,1,0,0,0,1,0,0,0,N,0,117,110,69,No
1649,70,70,5,S,F,M,1,N,35,25,35,23000,W,2,O,0,15,53.91,1.16,4,132,A,0,3,0,0,0,3,0,0,0,N,0,132,132,119,No
33453,32,100,1,S,M,S,1,U,15,35,15,37000,U,2,E,0,4,228.73,1.55,5,55,A,0,4,0,0,0,4,0,0,0,N,0,77,77,41,No
29656,32,100,3,S,F,M,5,Y,100,100,100,74000,W,3,O,0,13,19.0,0.79,1,127,A,0,1,0,0,0,1,0,0,0,N,0,127,127,103,No
12010,50,100,14,S,F,M,2,N,0,0,45,227000,W,9,O,2,7,72.0,0.61,4,102,3,0,0,0,1,0,1,0,0,0,N,0,166,105,59,No
21725,40,100,14,S,F,M,4,Y,0,100,100,112500,W,5,O,1,8,59.0,0.67,6,60,4,0,0,0,1,0,1,0,0,0,N,0,206,63,38,No
5210,61,100,14,S,F,M,4,N,0,0,0,79000,R,3,O,0,14,126.44,0.79,9,130,A,0,3,0,0,0,3,0,0,0,N,0,169,130,97,No
21249,44,100,8,S,F,M,4,Y,100,65,45,142000,M,2,E,1,3,62.92,0.59,4,50,1,0,2,0,1,0,3,0,0,0,N,0,274,51,14,No
2807,65,100,14,S,F,M,4,N,45,65,45,148000,W,4,A,5,1,140.97,0.7,21,10,A,0,2,0,1,1,2,0,0,0,N,0,469,89,64,No
6503,78,100,14,S,M,M,4,N,25,0,45,66000,R,6,O,1,13,38.0,0.79,2,131,A,0,1,0,0,0,1,0,0,0,N,0,154,131,106,No
28097,54,100,1,S,F,M,2,N,0,0,25,131000,W,9,B,0,13,70.95,1.33,2,132,A,1,2,0,0,0,2,0,1,0,N,0,142,132,118,No
830,64,30,4,M,F,S,1,N,15,0,25,35000,W,9,O,1,10,126.15,1.33,7,118,A,0,1,0,1,0,2,0,0,0,N,0,200,135,103,No
25502,40,100,7,S,F,S,6,Y,100,100,100,63000,W,4,E,2,8,41.0,0.55,2,89,L,0,1,0,0,0,1,0,0,0,N,0,90,88,14,No
7893,62,100,6,S,F,M,2,N,0,0,25,89000,R,2,E,3,3,52.97,0.47,3,47,1,0,0,0,3,0,3,0,0,0,N,0,86,48,11,No
534,30,20,2,M,F,S,3,Y,45,15,35,60000,U,6,E,0,3,30.33,1.08,3,27,A,0,3,0,0,0,3,0,0,0,N,0,35,35,24,No
3859,62,100,14,S,F,M,5,Y,45,100,45,48000,B,3,E,2,5,145.0,0.85,9,33,5,0,3,0,1,0,3,1,0,0,N,0,278,48,8,Yes
34935,42,100,5,S,F,S,4,Y,100,0,0,20000,M,3,O,0,10,12.0,0.5,2,63,A,0,2,0,0,0,2,0,0,0,N,0,63,63,52,No
31682,32,100,4,S,F,M,5,Y,100,100,100,250000,U,7,O,0,4,0.0,0.0,1,55,A,0,1,0,0,0,2,0,0,0,N,0,55,55,42,No
3120,52,100,14,S,F,M,3,Y,0,35,100,141000,W,4,B,0,7,18.0,0.92,1,111,A,1,1,0,0,0,1,0,1,0,N,0,189,111,85,No
28644,19,100,14,S,F,M,3,Y,100,65,55,192000,M,4,B,0,3,102.97,0.62,7,109,F,0,2,0,0,0,1,1,1,0,N,0,160,109,61,No
37157,53,100,14,S,F,M,2,N,35,0,45,55000,B,4,E,0,5,23.0,1.53,1,41,A,0,1,0,0,0,1,0,0,0,N,0,41,41,24,No
7973,49,100,14,S,F,M,3,N,45,65,45,34000,W,2,O,1,10,20.0,0.56,1,82,A,0,1,0,0,0,1,0,0,0,N,0,82,82,45,No
24377,45,100,6,S,F,M,5,Y,100,100,100,183000,B,5,O,0,6,60.97,0.9,3,86,A,0,2,0,1,0,3,0,0,0,N,0,86,86,61,No
38511,22,100,14,S,F,M,3,Y,35,35,15,41000,U,3,E,0,2,0.0,0.0,1,22,A,0,1,0,0,0,1,0,0,0,N,0,22,22,9,No
36946,49,100,9,S,F,S,2,Y,65,65,100,104000,M,5,E,1,5,22.78,0.75,2,35,A,0,2,0,0,0,2,0,0,0,N,0,148,35,27,No
30472,58,100,11,M,F,M,2,U,25,15,35,63000,U,2,O,0,8,0.0,0.89,0,84,1,0,0,0,1,0,1,0,0,0,N,0,123,84,72,No
7771,75,100,14,S,F,M,2,N,35,0,35,55000,R,4,O,2,10,51.0,0.66,3,85,A,0,2,0,0,0,2,0,0,0,N,0,90,90,41,No
34091,36,100,4,S,F,M,4,Y,100,75,65,119000,U,3,O,0,8,7.0,1.0,1,72,A,0,1,0,0,0,1,0,0,0,N,0,72,72,64,No
21291,45,100,11,S,F,M,4,Y,100,100,65,116000,M,3,E,0,3,25.2,0.18,1,37,A,0,1,0,0,0,1,0,0,0,N,0,246,37,23,No
3274,59,100,14,S,F,S,3,N,45,25,45,12000,M,2,A,2,0,65.97,0.67,5,2,A,1,2,0,2,1,3,1,0,0,N,0,85,39,25,No
38664,52,100,1,S,F,M,5,Y,0,0,100,162000,U,3,E,0,0,0.0,0.0,1,20,A,0,1,0,0,0,1,0,0,0,N,0,20,20,6,No
9157,62,100,10,S,F,M,3,N,45,45,45,119000,R,5,E,1,4,62.36,0.62,6,44,A,0,2,0,0,0,2,0,0,0,N,0,44,44,30,No
20017,33,100,1,S,F,S,3,Y,25,0,35,37000,M,4,E,0,3,22.0,0.92,1,46,1,0,0,0,1,0,1,0,0,0,N,0,48,48,22,No
23035,39,100,12,S,F,M,4,Y,100,100,100,124000,U,4,A,1,2,78.97,0.67,5,6,A,0,3,0,0,1,3,0,1,0,N,0,132,103,66,No
18333,69,100,14,S,F,M,3,N,45,45,45,96000,R,4,A,0,5,102.0,0.96,5,37,A,0,5,0,0,2,3,0,0,0,N,0,37,37,11,No
40325,30,0,1,M,M,M,2,U,45,15,15,42000,M,9,O,1,7,20.0,0.56,1,89,1,0,0,0,1,0,1,0,0,0,N,0,90,90,54,No
37197,42,100,14,S,M,M,4,N,45,0,35,106000,M,4,E,0,4,19.98,1.54,2,32,A,0,2,0,0,0,2,0,0,0,N,0,32,32,27,No
6733,60,100,14,S,F,M,4,N,0,15,35,99000,B,3,B,2,14,59.0,0.79,5,131,A,0,0,2,0,0,1,0,1,0,N,0,264,131,70,No
19538,35,100,4,S,F,S,1,Y,25,45,45,16000,B,4,E,0,5,0.0,0.0,1,30,A,0,1,0,0,0,2,0,0,0,N,0,30,30,19,No
4074,77,100,14,S,F,M,5,Y,45,100,100,5000,W,3,C,2,8,135.94,0.53,7,99,3,2,0,0,3,0,3,2,0,0,N,0,126,102,64,No
41886,42,0,1,S,F,S,1,Y,0,15,15,33000,U,3,E,0,3,24.97,1.25,2,36,I,0,0,0,2,0,2,0,0,0,N,0,38,38,23,No
33432,33,100,6,S,F,S,2,N,45,35,25,51000,W,4,O,0,3,0.0,0.88,0,53,A,0,1,0,0,0,1,0,0,0,N,0,78,53,37,No
3802,77,100,14,S,M,M,2,N,45,45,45,75000,R,5,A,4,2,193.0,0.57,20,13,L,0,2,0,1,2,1,0,0,0,Y,2,300,29,4,Yes
36444,33,100,1,S,M,M,3,Y,45,35,100,172000,M,9,E,0,4,0.0,0.62,1,26,A,0,1,0,0,0,1,0,0,0,N,0,49,26,9,No
41349,55,0,14,S,F,S,3,Y,0,0,0,187500,U,9,O,0,8,0.0,0.56,0,65,A,0,1,0,0,0,1,0,0,0,N,0,65,65,47,No
2859,76,100,14,S,F,M,2,N,45,55,45,105000,R,5,A,4,1,159.0,0.71,17,7,A,0,2,0,0,1,1,0,0,0,N,0,104,104,33,No
21519,29,100,14,S,F,M,6,Y,65,100,100,197000,W,4,E,0,3,110.8,1.35,6,38,A,0,1,0,1,0,2,0,0,0,N,0,276,110,86,Yes
7584,60,100,6,S,M,M,2,U,45,35,25,111000,M,9,A,1,1,81.0,1.14,6,4,6,0,1,0,1,1,1,0,0,0,N,0,96,96,83,No
37910,67,100,11,S,F,S,6,Y,45,65,25,11000,M,2,E,0,5,0.0,0.0,1,32,A,0,1,0,0,0,1,0,0,0,N,0,32,32,18,No
28776,62,100,10,S,F,M,4,N,45,15,35,95000,R,4,E,0,8,121.95,1.0,6,91,A,0,2,0,0,0,1,0,1,0,N,0,130,91,34,No
26488,40,100,4,S,F,M,4,Y,100,100,100,10000,M,2,E,1,5,19.0,0.53,1,50,2,0,0,0,1,0,1,0,0,0,N,0,51,51,14,No
18112,55,100,14,S,F,M,4,Y,45,100,45,121000,M,6,E,0,0,20.0,0.53,1,65,0,1,1,0,0,0,1,0,1,0,N,0,96,65,29,No
19328,50,100,14,S,F,M,4,Y,65,100,100,109000,M,3,O,0,10,0.49,0.04,1,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,49,No
36977,49,100,3,S,F,S,3,Y,15,35,100,46000,W,4,E,0,3,0.0,0.0,1,43,A,0,1,0,0,0,1,0,0,0,N,0,43,43,30,No
23921,43,100,14,S,F,M,4,Y,100,100,100,150000,W,3,O,1,3,32.97,0.71,2,51,A,0,1,1,0,0,2,0,0,0,N,0,120,51,37,No
24498,37,100,10,S,F,S,2,Y,0,100,35,34000,M,2,E,0,4,65.85,0.52,8,49,2,0,1,0,1,0,2,0,0,0,N,0,107,55,34,No
11623,53,100,14,S,F,M,4,Y,100,0,100,53000,W,2,E,2,1,49.0,0.38,7,39,F,1,0,0,1,0,2,0,1,0,N,0,132,42,29,Yes
712,51,20,3,M,M,S,1,U,35,0,45,16000,M,3,E,0,2,2.0,0.08,2,24,A,0,1,0,0,0,1,0,0,0,N,0,41,24,11,No
32642,52,100,13,S,F,M,3,Y,0,0,0,125000,M,3,A,1,5,128.0,1.09,3,30,A,0,2,0,1,1,2,0,0,0,N,0,90,90,53,No
13070,68,100,12,S,F,M,2,N,35,0,35,95000,R,5,E,2,3,119.41,2.4,6,31,1,0,2,0,2,0,4,0,0,0,Y,2,153,135,117,No
13483,65,100,14,S,F,M,5,Y,100,0,45,110000,U,5,O,4,7,80.97,0.73,4,100,1,0,0,0,2,0,2,0,0,0,N,0,264,102,65,No
