CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0.5,Child6.12,Child13.18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,PoundsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire,Renewal,StudentID
14377,68,100,14,S,M,M,5,N,25,0,35,160000,W,9,E,2,9,59.97,0.69,3,101,L,0,2,0,0,0,2,0,0,0,N,0,102,100,29,No,2417549
38277,51,100,8,S,M,M,4,Y,55,75,100,196000,W,7,E,0,2,44,1.36,2,20,S,0,2,0,0,0,1,0,1,0,N,0,27,20,10,Yes,2417549
34225,42,100,7,S,F,M,2,Y,0,0,0,87500,M,4,B,0,0,22,0.85,1,70,0,1,1,0,0,0,1,0,1,0,N,0,70,70,55,No,2417549
12576,52,100,14,S,F,M,5,Y,0,0,0,244000,W,7,O,1,6,43.01,1,3,63,A,0,1,0,0,0,1,0,0,0,N,0,137,63,49,No,2417549
9854,61,100,10,S,F,M,6,Y,45,100,35,252000,W,9,E,3,2,65,0.46,8,24,A,1,2,0,0,0,2,0,0,0,N,0,278,24,11,Yes,2417549
38258,51,100,14,S,F,M,5,Y,100,45,45,140000,W,3,E,0,4,0,0.56,0,27,A,0,1,0,0,0,1,0,0,0,N,0,27,27,13,No,2417549
32151,66,100,10,S,M,S,3,N,45,45,45,35000,U,2,E,0,4,0,0.81,0,42,A,0,1,0,0,0,1,0,0,0,N,0,99,42,25,No,2417549
25113,36,100,7,S,F,M,1,Y,100,100,0,87500,H,9,E,0,1,23.97,0.28,4,24,A,0,2,0,0,0,2,0,1,0,N,0,24,24,11,No,2417549
31538,43,100,14,S,F,M,2,Y,75,100,45,208000,M,3,A,0,3,0,0.75,0,43,A,0,2,0,0,1,2,0,0,0,N,0,74,74,61,No,2417549
37094,38,100,1,S,M,M,5,Y,25,0,45,144000,W,9,E,0,4,44,1.83,1,41,A,0,1,0,0,0,1,0,0,0,N,0,41,41,16,No,2417549
40452,36,0,1,S,F,S,1,U,15,15,15,44000,U,2,E,0,4,25.99,0.33,2,32,0,1,0,0,2,0,2,0,1,0,N,0,33,33,20,No,2417549
25325,41,100,5,S,M,M,1,U,35,35,35,108000,W,4,O,1,7,20,0.56,1,93,1,0,0,0,1,0,1,0,0,0,N,0,94,94,57,No,2417549
27584,68,100,6,S,F,S,2,N,0,0,0,137500,U,5,O,4,10,113.34,1.14,12,111,A,0,2,0,1,0,3,0,0,0,Y,1,252,111,75,No,2417549
3649,72,100,14,S,F,M,5,Y,75,100,100,85000,W,5,E,6,0,147.97,0.59,15,22,A,1,1,0,2,0,4,0,1,0,Y,5,428,22,11,Yes,2417549
2266,29,70,1,S,F,S,3,Y,45,35,15,47000,U,5,E,0,1,6,0.14,2,21,A,1,1,0,0,0,2,0,0,0,N,0,23,23,9,No,2417549
33760,44,100,1,S,M,M,2,Y,0,100,100,62500,U,1,O,0,5,60,1.48,3,59,A,0,2,0,0,0,2,0,0,0,N,0,86,86,74,No,2417549
35073,30,100,1,S,F,S,1,U,15,35,25,33000,W,5,E,0,3,0,0.83,0,38,A,0,1,0,0,0,1,0,0,0,N,0,62,38,13,No,2417549
21524,46,100,9,S,F,M,4,Y,100,100,100,84000,W,4,B,3,6,69.97,0.79,4,82,1,0,1,0,2,0,2,0,1,0,N,0,250,96,60,No,2417549
19328,50,100,14,S,F,M,4,Y,65,100,100,109000,M,3,O,0,10,0.49,0.04,1,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,49,No,2417549
6850,63,100,14,S,M,M,2,N,15,0,35,136000,M,7,O,1,8,63,0.88,3,89,A,0,1,0,0,0,1,0,0,0,N,0,122,89,50,No,2417549
27151,62,100,1,S,F,M,1,Y,100,100,0,62500,W,3,B,5,1,137.86,0.83,8,11,S,0,2,0,2,0,3,0,2,0,N,0,324,118,105,No,2417549
3368,71,100,14,S,F,M,4,Y,100,100,15,19000,R,2,A,0,1,33.97,0.59,4,10,A,0,3,0,0,1,2,0,0,0,N,0,305,24,11,Yes,2417549
16548,49,100,1,S,F,M,5,Y,0,0,100,122000,W,4,B,0,6,105,1.01,11,78,A,0,3,0,0,0,2,0,1,0,N,0,153,78,61,No,2417549
17866,42,100,1,S,F,M,5,Y,100,100,100,118000,M,5,E,0,2,228.82,1.63,5,16,A,0,5,0,0,0,6,0,0,0,N,0,78,78,41,Yes,2417549
36595,48,100,14,S,F,S,5,Y,65,100,65,18000,H,5,E,0,4,66,1.83,1,47,A,0,1,0,0,0,1,0,0,0,N,0,47,47,9,No,2417549
18340,33,100,12,S,F,M,3,Y,100,35,45,83000,W,4,A,0,2,28,0.58,2,3,A,0,2,0,0,1,1,0,0,0,N,0,73,73,49,No,2417549
21023,45,100,14,S,M,M,3,Y,0,0,0,225000,U,9,O,0,12,210.53,0.79,6,131,A,0,2,0,0,0,2,0,0,0,N,0,242,131,100,No,2417549
27038,79,100,14,S,F,M,3,N,45,35,35,54000,R,2,E,3,0,107.97,0.55,8,5,A,0,4,0,1,0,5,0,0,0,N,0,261,89,42,No,2417549
18578,44,100,4,S,F,M,4,Y,15,35,45,186000,M,3,O,0,10,0,0.61,0,78,A,0,1,0,0,0,1,0,0,0,N,0,78,78,61,No,2417549
19733,49,100,9,S,M,M,6,Y,0,0,0,116000,R,4,O,0,4,0,0,1,53,A,0,1,0,0,0,1,0,0,0,N,0,53,53,40,No,2417549
40436,30,0,3,S,F,M,3,Y,75,100,65,7000,U,2,E,1,4,19,0.53,1,46,1,0,0,0,1,0,1,0,0,0,N,0,47,47,11,No,2417549
36250,30,100,4,S,F,S,3,Y,0,100,0,150000,M,4,O,0,3,0,0,1,50,A,0,1,0,0,0,1,0,0,0,N,0,50,50,38,No,2417549
10811,56,100,14,S,F,M,4,N,0,45,45,136000,M,4,A,2,1,119.91,1.67,7,1,A,1,3,0,0,1,2,1,0,0,N,0,229,135,110,No,2417549
18223,67,100,14,S,F,M,4,Y,100,35,35,139000,W,5,E,0,4,15,0.94,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,30,No,2417549
13001,69,100,14,S,F,M,3,Y,0,0,100,277000,W,9,A,5,1,186.02,0.85,12,5,A,0,4,0,0,1,4,0,0,0,N,0,275,31,18,No,2417549
7766,66,100,14,M,M,S,3,Y,45,35,100,84000,M,6,O,1,8,20,0.56,1,87,3,0,0,0,1,0,1,0,0,0,N,0,90,90,52,No,2417549
32851,51,100,8,S,F,M,2,N,45,65,45,79000,M,3,E,0,5,16,0.97,2,35,A,1,2,0,0,0,2,0,1,0,N,0,35,35,11,No,2417549
17258,37,100,4,S,M,M,3,Y,100,15,35,52000,W,2,O,0,10,45,0.94,2,102,A,0,1,0,0,0,1,0,0,0,N,0,121,102,73,No,2417549
39191,51,0,1,M,M,M,2,Y,0,0,100,91000,W,3,O,1,6,144.47,1.07,5,99,1,0,0,0,2,0,2,0,0,0,N,0,99,99,63,No,2417549
17704,36,100,1,M,F,M,3,Y,0,100,100,112500,U,9,O,0,8,22,0.92,1,98,9,0,0,0,1,0,2,0,0,0,N,0,105,105,75,No,2417549
12572,66,100,9,S,F,M,2,Y,25,100,35,18000,U,6,O,1,7,73.97,0.65,4,115,K,0,1,1,0,0,2,0,0,0,N,0,137,114,64,No,2417549
30848,52,100,14,S,F,M,4,Y,25,0,35,205000,W,2,O,0,8,23.77,1.32,2,100,A,0,1,0,1,0,2,0,0,0,N,0,100,100,87,No,2417549
27634,42,100,11,S,F,M,6,Y,100,100,45,51000,W,2,E,0,5,212,1.25,5,35,A,0,4,0,0,0,4,0,0,0,N,0,35,35,18,No,2417549
14827,63,100,14,S,F,M,3,N,35,0,45,86000,W,6,E,1,2,20,0.83,1,21,A,0,1,0,1,0,2,0,0,0,N,0,84,84,47,No,2417549
30489,42,100,5,S,F,S,1,N,45,65,45,106000,U,8,O,0,8,9.5,0.79,1,120,A,0,1,0,0,0,1,0,0,0,N,0,120,120,108,No,2417549
19266,46,100,11,S,F,M,4,N,0,65,45,180000,W,5,E,0,4,0,0.83,0,51,A,0,1,0,0,0,1,0,0,0,N,0,63,51,25,No,2417549
8695,60,100,14,S,F,M,3,N,35,0,35,115000,B,6,E,3,5,98.88,0.58,7,41,A,1,2,0,1,0,3,0,1,0,N,0,275,70,34,No,2417549
103,65,20,12,M,F,S,1,U,25,0,25,27000,U,2,A,1,1,13,0.4,2,10,A,0,2,0,0,1,1,0,0,0,N,0,17,17,3,No,2417549
9946,64,100,14,S,F,S,4,N,15,0,35,68000,M,8,E,1,3,26.49,0.53,2,47,1,0,0,0,1,0,1,0,0,0,N,0,266,48,11,Yes,2417549
20072,55,100,14,S,F,S,2,N,0,65,45,54000,U,3,E,0,3,0,0,1,46,A,0,1,0,0,0,1,0,0,0,N,0,46,46,33,No,2417549
33514,38,100,8,S,F,M,5,Y,65,100,75,251000,U,8,B,0,7,81.97,1.4,5,61,A,0,3,0,0,0,2,0,1,0,N,0,77,61,58,Yes,2417549
3690,79,100,14,S,F,M,1,N,35,15,35,64000,R,2,E,4,3,59.99,0.4,4,42,A,1,0,0,2,0,3,0,0,0,N,0,94,94,58,No,2417549
25588,43,100,1,S,F,S,2,Y,100,15,45,71000,W,2,E,0,0,45.99,0.46,4,11,S,0,3,0,0,0,2,0,2,0,N,0,61,44,16,No,2417549
30554,59,100,14,S,F,M,3,N,15,25,45,86000,W,2,O,0,10,13.97,1.16,1,120,A,0,1,0,0,0,1,0,0,0,N,0,120,120,108,No,2417549
7021,79,100,14,S,F,M,4,N,15,15,45,105000,W,5,O,0,7,41,0.85,2,102,1,0,0,0,1,0,1,0,0,0,N,0,116,104,68,No,2417549
22919,38,100,7,S,F,M,6,Y,100,100,100,63000,W,5,B,1,5,34,0.33,2,84,F,0,0,0,1,0,1,0,1,0,N,0,137,87,49,No,2417549
26798,67,100,1,S,F,M,2,Y,100,100,35,116000,M,9,O,3,6,60.97,0.56,4,78,A,0,1,0,2,0,3,0,0,0,N,0,273,114,78,No,2417549
1165,47,50,2,S,F,U,2,U,25,25,25,28000,W,4,E,0,1,0,0,1,19,A,0,1,0,0,0,1,0,0,0,N,0,19,19,5,No,2417549
1800,40,70,1,S,F,S,2,Y,0,100,0,30000,U,2,E,2,10,40,0.56,2,105,L,0,1,0,0,0,1,0,0,0,N,0,104,103,33,No,2417549
8261,57,100,5,S,F,M,5,Y,0,0,100,60000,M,3,E,1,7,18.97,0.53,1,70,1,0,0,0,1,0,1,0,0,0,N,0,72,72,35,No,2417549
18228,50,100,14,S,F,M,3,N,55,65,45,13000,M,1,O,0,7,59.97,1.92,3,80,A,0,2,0,0,0,2,0,0,0,N,0,90,80,77,No,2417549
24484,40,100,4,S,F,M,4,Y,100,100,0,500000,W,9,O,1,4,46,0.7,4,55,A,0,2,0,1,0,4,0,0,0,N,0,107,107,71,No,2417549
34280,30,100,5,S,F,M,4,Y,100,35,15,86000,U,3,E,0,0,14.4,0.35,4,6,A,0,3,0,0,0,4,0,0,0,N,0,61,61,49,No,2417549
9588,64,100,14,S,F,M,3,Y,100,65,45,87000,M,3,E,0,4,101.92,0.62,8,41,M,0,1,0,1,0,2,0,0,0,N,0,312,41,5,No,2417549
14665,50,100,14,S,F,S,1,N,45,65,45,28000,M,2,E,4,0,106.7,1.1,5,32,A,1,2,0,0,0,3,0,0,0,N,0,32,32,18,No,2417549
18086,36,100,5,S,F,M,4,Y,100,75,65,65000,U,3,E,0,2,42,0.78,2,23,A,0,1,0,1,0,2,0,0,0,N,0,97,97,73,No,2417549
25877,33,100,7,S,F,S,4,Y,100,75,100,39000,W,4,E,0,3,47.97,0.52,4,56,A,0,1,0,2,0,3,0,0,0,Y,1,57,57,32,No,2417549
6741,50,100,9,S,F,M,2,Y,65,100,100,431000,U,9,E,3,1,163.47,0.82,31,18,1,0,2,0,1,0,4,0,0,0,Y,18,324,123,99,No,2417549
40896,53,0,1,S,F,S,1,Y,0,100,0,112500,U,1,A,1,2,90.9,0.55,9,22,I,0,4,0,2,1,6,0,0,0,N,0,57,45,20,No,2417549
29713,32,100,4,S,F,S,4,Y,0,0,100,87500,M,5,O,0,13,9.5,0.79,1,126,A,0,1,0,0,0,1,0,0,0,N,0,126,126,113,No,2417549
38278,47,100,5,S,F,M,5,Y,100,100,45,343000,W,9,E,0,3,17,1.7,1,27,A,1,2,0,0,0,2,0,2,0,N,0,229,27,13,Yes,2417549
13394,72,100,14,S,F,M,2,N,0,0,35,6000,M,1,E,3,3,77.91,0.77,7,47,A,1,4,0,1,0,5,1,0,0,N,0,139,47,28,No,2417549
2517,73,100,14,S,F,M,5,N,0,0,0,158000,W,6,E,3,3,41,0.42,4,38,A,0,2,0,0,0,2,0,0,0,N,0,300,54,17,No,2417549
40608,65,0,9,S,F,S,1,U,15,15,25,5000,R,1,E,1,2,90,0.55,5,11,A,0,2,0,0,0,2,0,0,0,Y,1,175,11,15,No,2417549
9810,56,100,12,S,F,M,2,N,45,15,35,65000,W,3,O,2,9,92.94,0.28,6,92,A,0,1,0,0,0,1,0,0,0,N,0,324,92,55,No,2417549
26167,37,100,9,S,F,M,4,Y,100,100,0,162000,W,4,A,1,1,84.97,0.84,3,16,A,0,1,0,1,1,1,0,0,0,N,0,70,70,34,No,2417549
7101,55,100,14,S,F,M,4,N,45,65,45,102000,W,3,A,4,0,230,0.97,10,1,A,0,5,0,0,4,1,0,0,0,Y,2,113,87,39,No,2417549
17576,28,100,2,S,F,S,2,Y,0,0,0,62500,U,2,O,0,10,22,0.92,1,108,1,0,0,0,1,0,1,0,0,0,N,0,110,110,85,No,2417549
7724,74,100,14,S,F,M,2,N,25,15,35,32000,R,3,O,2,7,79.47,0.26,6,69,A,0,1,0,1,0,2,0,0,0,N,0,240,69,57,No,2417549
40121,32,0,1,M,F,S,3,Y,100,100,45,8000,W,5,B,0,6,46,1.83,2,68,S,0,2,0,1,0,2,0,1,0,N,0,75,75,60,No,2417549
28325,23,100,14,S,F,M,2,Y,0,0,0,62500,R,2,O,0,6,44.97,0.94,2,103,A,0,1,0,0,0,1,0,0,0,N,0,124,103,76,No,2417549
24398,45,100,9,S,F,M,4,Y,100,100,100,178000,W,9,E,0,1,10,0.53,2,10,A,0,1,0,2,0,3,0,0,0,N,0,108,108,82,No,2417549
41012,58,0,1,M,M,M,3,Y,0,0,0,62500,R,3,O,0,10,0,0.92,0,89,A,0,1,0,0,0,1,0,0,0,N,0,89,89,73,No,2417549
6961,69,100,1,S,F,M,6,Y,45,35,35,11000,M,3,E,2,3,67.91,0.75,4,50,A,0,2,0,1,0,3,0,0,0,Y,1,70,61,22,No,2417549
12258,58,100,14,S,M,M,4,N,45,45,35,157000,W,4,B,1,6,38,0.43,2,132,0,1,1,0,0,0,1,0,1,0,N,0,150,132,103,No,2417549
40156,43,0,9,S,F,S,2,Y,45,100,100,78000,W,2,E,1,6,52.97,0.67,3,66,A,1,1,0,0,0,1,1,0,0,N,0,90,66,30,No,2417549
11350,49,100,11,S,F,M,3,Y,65,100,100,163000,W,6,O,0,7,85.91,0.69,6,87,1,0,2,1,1,0,4,0,0,0,N,0,89,89,52,No,2417549
6571,66,100,12,S,F,S,2,N,0,0,25,84000,M,2,E,2,4,140.41,0.76,9,49,A,0,1,1,0,0,2,0,0,0,N,0,250,49,3,Yes,2417549
13402,53,100,4,S,F,M,6,Y,35,100,100,162000,B,6,E,1,1,198.5,0.78,10,35,F,0,4,2,0,0,6,0,1,0,N,0,281,35,11,Yes,2417549
9862,70,100,14,S,F,M,2,N,45,35,35,46000,R,2,C,2,1,148.78,1.92,8,56,0,2,2,0,0,0,2,1,0,0,N,0,168,116,104,No,2417549
18739,52,100,4,S,F,S,1,U,45,15,15,5000,W,3,E,0,9,125.82,1.21,3,72,A,0,3,0,0,0,2,0,1,0,N,0,72,72,37,No,2417549
9064,78,100,6,S,F,M,2,N,35,0,35,69000,U,4,B,2,6,70.34,1.1,15,78,A,0,2,0,0,0,1,0,1,0,Y,3,372,78,46,No,2417549
15694,59,100,9,S,F,S,1,Y,45,55,35,43000,W,2,B,0,10,13.64,0.37,2,75,0,4,1,2,0,0,2,0,5,0,N,0,118,75,66,No,2417549
37322,66,100,13,S,F,M,6,Y,0,0,100,41000,B,2,E,0,5,18.67,1.17,2,35,A,0,3,0,0,0,2,0,1,0,N,0,35,35,26,No,2417549
1135,28,50,1,M,F,S,1,U,45,25,15,88000,U,6,E,0,3,0,0.83,0,29,A,0,1,0,0,0,1,0,0,0,N,0,53,29,13,No,2417549
5950,50,100,14,S,F,M,3,Y,65,100,100,113000,W,9,E,1,3,37.97,0.63,2,30,A,0,1,0,1,0,2,0,0,0,N,0,128,69,33,No,2417549
32809,66,100,9,S,F,S,1,U,45,35,35,44000,W,3,O,0,10,0,0.92,0,87,A,0,1,0,0,0,1,0,0,0,N,0,87,87,73,No,2417549
10794,56,100,14,S,F,M,4,Y,100,65,100,142000,W,5,E,0,4,63,0.89,10,51,A,0,1,0,0,0,2,0,0,0,Y,4,237,51,26,No,2417549
23313,46,100,14,S,F,S,4,Y,65,100,100,109000,W,4,O,0,14,133.88,0.95,11,121,A,0,3,0,0,0,3,0,0,0,N,0,204,122,98,No,2417549
35089,74,100,14,S,F,M,3,Y,100,0,65,53000,M,3,E,0,9,66,1.83,1,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,26,No,2417549
16191,76,100,14,S,F,M,4,N,45,45,35,53000,R,4,O,0,10,79.01,1.38,6,109,A,0,2,0,0,0,2,0,0,0,N,0,252,109,97,No,2417549
22693,42,100,4,S,M,M,4,Y,100,35,45,500000,M,9,A,4,2,86.97,0.44,6,11,A,1,2,0,1,1,2,0,0,0,N,0,120,120,83,No,2417549
21345,24,100,14,M,F,M,6,Y,100,100,0,62500,W,5,O,1,10,14.97,1.25,2,112,A,0,2,0,0,0,2,0,0,0,N,0,238,112,100,No,2417549
11242,71,100,14,S,F,M,3,N,45,65,45,196000,W,6,E,2,4,152.97,1.34,7,31,A,0,2,0,1,0,3,0,0,0,N,0,204,146,118,No,2417549
13894,72,100,4,S,F,M,2,N,25,0,45,110000,R,5,E,1,3,62.97,0.87,4,37,A,0,3,0,0,0,3,0,0,0,N,0,37,37,23,No,2417549
6366,79,100,11,S,F,M,2,N,0,0,35,138000,R,6,B,0,7,121,1.1,8,100,0,1,1,0,1,0,1,1,1,0,N,0,232,145,115,No,2417549
9581,72,100,9,S,F,M,5,Y,15,0,45,65000,M,5,O,1,3,39.91,0,4,57,A,0,1,1,1,0,3,0,0,0,N,0,271,57,43,No,2417549
2072,26,70,1,S,F,S,2,Y,100,0,0,112500,W,3,O,0,4,13.2,0.55,3,55,A,0,3,0,0,0,3,0,0,0,N,0,64,64,52,No,2417549
26373,28,100,5,S,F,M,6,Y,100,100,100,42500,M,3,O,0,5,19.97,1.55,1,58,A,0,1,0,1,0,2,0,0,0,N,0,59,59,46,No,2417549
19358,63,100,1,S,F,S,1,U,35,15,35,12000,U,2,E,0,10,56,1.17,1,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,14,No,2417549
20,57,10,6,M,F,S,1,U,25,15,15,10000,U,5,A,0,4,210,1.78,2,60,A,0,2,0,0,1,1,0,0,0,N,0,71,71,11,No,2417549
9795,54,100,11,S,F,M,3,Y,65,100,100,334000,B,9,A,0,4,67.96,1.37,4,58,A,0,1,0,1,1,1,0,0,0,Y,1,136,75,61,Yes,2417549
31572,48,100,12,S,F,M,4,Y,0,100,0,124000,U,7,B,0,7,13.97,0.52,1,132,F,0,1,0,0,0,1,0,1,0,N,0,132,132,119,No,2417549
14484,64,100,4,S,M,M,2,N,0,0,25,197000,W,9,O,1,8,47.5,0.83,3,98,A,0,2,0,0,0,2,0,0,0,N,0,288,98,74,No,2417549
13948,53,100,14,S,F,M,4,N,25,0,55,111000,M,4,E,2,5,81,1.07,4,51,1,0,1,0,2,0,3,0,0,0,N,0,116,116,91,No,2417549
40437,32,0,4,S,F,S,2,Y,35,25,15,25000,U,8,E,0,3,22,0.92,1,44,5,0,0,0,1,0,1,0,0,0,N,0,47,47,20,No,2417549
31107,39,100,7,S,F,M,4,Y,75,100,100,310000,M,9,O,0,9,0,0.92,0,88,A,0,1,0,0,0,1,0,0,0,N,0,110,88,73,No,2417549
10126,72,100,7,S,M,S,1,N,45,65,35,71000,R,3,O,1,7,19,0.53,1,72,A,0,1,0,0,0,1,0,0,0,N,0,72,72,36,No,2417549
10435,56,100,4,S,F,M,3,U,45,45,45,58000,H,1,E,0,4,63.94,0.07,7,32,A,1,2,2,0,0,4,0,1,0,N,0,155,32,18,No,2417549
19352,32,100,9,S,M,M,2,Y,25,15,15,42000,W,2,O,0,10,12,1,1,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,49,No,2417549
5210,61,100,14,S,F,M,4,N,0,0,0,79000,R,3,O,0,14,126.44,0.79,9,130,A,0,3,0,0,0,3,0,0,0,N,0,169,130,97,No,2417549
288,47,20,2,M,F,M,2,U,0,15,25,37000,U,6,O,1,7,20,0.57,1,73,2,0,0,0,1,0,1,0,0,0,N,0,74,74,39,No,2417549
20036,45,100,14,S,F,M,2,N,25,0,45,100000,U,2,E,0,2,31.73,0.65,2,35,0,1,1,0,1,0,2,1,0,0,N,0,35,35,21,No,2417549
10791,57,100,14,S,F,M,2,Y,100,35,45,6000,U,5,A,3,1,116.91,0.7,7,6,A,0,5,0,0,2,3,0,0,0,N,0,96,94,47,No,2417549
5923,77,100,1,M,M,M,4,Y,35,0,35,137000,W,4,A,1,2,96.97,1.01,5,11,A,0,2,0,1,1,2,0,0,0,Y,1,148,111,88,No,2417549
33162,72,100,6,S,M,M,2,Y,35,0,35,71000,W,3,O,0,10,22,0.92,1,80,A,0,1,0,0,0,1,0,0,0,N,0,80,80,56,No,2417549
22643,45,100,14,S,F,M,6,Y,100,0,100,112000,W,4,A,2,1,40,0.71,2,6,8,1,0,0,2,1,1,0,1,0,N,0,102,102,66,No,2417549
4085,74,100,14,S,F,M,3,N,45,0,45,40000,R,4,E,4,4,74.4,0.55,5,35,A,0,1,0,2,0,3,0,0,0,N,0,35,35,14,No,2417549
828,70,30,1,M,F,M,2,N,45,35,35,54000,W,4,E,2,7,237.11,0.36,7,63,A,0,2,0,0,0,2,0,0,0,Y,1,274,63,27,No,2417549
12204,72,100,13,S,F,M,2,Y,100,0,0,112500,R,5,E,3,4,37.97,0.53,4,58,1,0,0,0,1,0,1,0,0,0,Y,2,154,60,23,No,2417549
38544,30,100,2,S,F,M,4,Y,0,0,0,83000,U,5,E,0,2,0,0.42,0,22,A,0,1,0,0,0,1,0,0,0,N,0,22,22,9,No,2417549
29211,56,100,14,S,F,M,6,Y,0,0,100,106000,B,3,O,0,9,101,1.68,6,88,A,0,1,0,0,0,1,0,0,0,N,0,137,88,75,No,2417549
36120,50,100,1,S,F,M,2,U,25,0,45,106000,M,2,O,0,3,2,0.17,1,51,A,0,1,0,0,0,1,0,0,0,N,0,51,51,40,No,2417549
4888,73,100,14,S,F,M,4,N,35,0,15,53000,U,2,A,5,0,109.5,0.36,13,3,A,1,2,0,0,1,2,0,0,0,Y,4,167,52,9,No,2417549
6447,79,100,14,S,F,M,3,N,25,0,45,69000,R,2,E,2,4,98.95,2.5,5,125,L,1,1,0,2,0,3,1,0,0,N,0,206,126,101,No,2417549
20345,61,100,14,S,F,S,1,N,45,0,35,5000,U,4,E,0,5,23,1.53,1,39,A,0,1,0,0,0,1,0,0,0,N,0,39,39,22,No,2417549
28476,56,100,4,S,F,M,3,N,35,15,35,152000,B,5,O,0,7,22,0.92,1,70,A,0,1,0,0,0,1,0,0,0,N,0,70,70,46,No,2417549
22588,41,100,5,S,F,M,4,Y,25,100,100,196000,U,9,A,1,0,29,0.78,3,4,A,0,2,0,1,1,2,0,0,0,N,0,182,99,61,No,2417549
16014,52,100,14,S,F,M,4,N,0,0,0,82000,M,3,B,0,6,44.97,0.78,2,76,1,3,0,0,1,0,1,2,1,0,N,0,77,77,41,No,2417549
20888,54,100,13,S,F,M,5,Y,100,0,0,73000,M,2,E,0,1,0,0,1,23,A,0,1,0,0,0,1,0,0,0,N,0,23,23,9,No,2417549
41000,58,0,14,M,F,S,2,Y,0,0,100,54000,M,9,O,1,7,20,0.56,1,89,1,0,0,0,1,0,1,0,0,0,N,0,90,90,54,No,2417549
19841,62,100,14,S,F,M,2,N,25,0,35,71000,M,2,O,0,5,0,0.92,0,50,1,0,0,0,1,0,1,0,0,0,N,0,51,51,38,No,2417549
15065,53,100,10,S,F,M,3,Y,45,65,45,110000,U,3,A,4,2,133.99,0.85,9,6,A,0,5,0,0,3,2,0,0,0,N,0,74,45,20,No,2417549
3262,67,100,5,S,F,M,3,N,45,45,35,56000,M,3,E,2,4,59.99,0.69,4,39,A,1,1,0,0,0,2,0,0,0,N,0,250,128,114,No,2417549
15535,53,100,4,S,M,M,5,Y,100,0,0,127000,U,3,O,0,9,33,1.58,2,120,A,0,1,0,0,0,1,0,0,0,N,0,136,120,107,No,2417549
23953,44,100,14,S,F,M,5,Y,65,100,100,129000,W,4,E,1,5,48.95,0.91,2,58,A,0,1,0,1,0,2,0,0,0,N,0,120,120,95,No,2417549
32524,55,100,13,S,F,M,2,N,0,0,0,77000,M,4,O,0,7,33,0.92,2,83,A,0,1,0,0,0,1,0,0,0,Y,1,92,83,55,No,2417549
23962,42,100,9,S,F,M,3,Y,100,100,45,220000,W,9,B,1,10,73.97,0.8,4,79,A,0,3,0,1,0,4,0,1,0,Y,1,114,114,78,No,2417549
15351,54,100,14,S,F,M,4,Y,45,55,100,65000,U,3,A,2,2,61,0.6,4,0,A,1,3,0,0,1,3,0,0,0,N,0,52,38,13,No,2417549
34113,63,100,1,S,M,M,3,Y,100,0,0,87500,U,9,O,0,10,22,1.83,1,72,A,0,1,0,0,0,1,0,0,0,N,0,72,72,59,No,2417549
32946,75,100,6,S,F,S,5,Y,45,35,100,100000,M,9,O,0,8,22,0.92,1,85,A,0,1,0,0,0,1,0,0,0,N,0,85,85,61,No,2417549
12756,48,100,14,S,F,M,5,Y,100,100,100,176000,U,5,B,0,2,117.99,1.29,8,11,S,0,4,0,0,0,4,0,1,0,Y,4,126,114,77,Yes,2417549
446,32,20,1,M,F,S,1,U,45,0,15,5000,U,3,E,0,4,275.04,1.55,6,55,A,0,4,0,0,0,4,0,0,0,N,0,78,78,34,No,2417549
34102,26,100,14,S,F,M,4,N,15,15,35,83000,H,2,E,0,9,113.94,1.58,2,72,A,0,2,0,0,0,2,0,0,0,N,0,72,72,35,No,2417549
35201,42,100,11,S,M,M,2,Y,65,100,65,55000,W,3,E,0,5,152.82,1.7,3,59,A,0,3,0,0,0,3,0,0,0,N,0,61,61,25,No,2417549
17094,74,100,1,S,M,M,3,Y,0,100,0,42500,W,3,O,0,8,57,1.58,3,116,A,0,1,0,0,0,1,0,0,0,N,0,138,116,114,No,2417549
27653,54,100,5,S,F,M,5,Y,100,100,45,5000,U,2,A,0,5,79.19,0.51,7,35,A,0,5,0,0,1,4,0,0,0,N,0,256,40,3,Yes,2417549
7041,65,100,14,S,F,M,2,N,0,0,0,162500,U,8,O,0,5,42,0.77,2,50,A,0,2,0,1,0,3,0,0,0,N,0,83,83,47,Yes,2417549
36664,32,100,4,S,F,M,3,Y,100,65,65,144000,H,3,A,0,0,95,1.28,4,8,A,0,4,0,0,1,3,0,0,0,N,0,41,41,4,Yes,2417549
